call_id,customer_id,duration,latitude,longitude,phone_number_called,date,time
390,257,182,45.638468,0.129895,8286862460,2021-01-02,18:21:30
391,558,259,-6.2624908,106.1713267,2667967823,2021-01-02,12:38:51
392,372,430,40.69,-73.81,2129990713,2021-01-02,10:23:44
393,466,265,60.429728,15.508083,1967922221,2021-01-02,9:23:29
394,137,439,34.9520642,118.3410867,9049568651,2021-01-02,15:54:50
395,516,609,53.3788495,-6.1822287,4316857525,2021-01-02,18:19:36
396,305,214,38.9048517,-94.6864991,9137606635,2021-01-02,20:32:33
397,71,442,25.704535,113.956275,5191762688,2021-01-02,18:52:30
398,363,294,26.571674,117.669428,7411470383,2021-01-02,20:48:24
399,756,433,47.8313394,59.6188673,9066465672,2021-01-02,17:27:16
400,337,529,41.129239,-8.207141,9004676241,2021-01-02,20:21:22
401,39,441,-23.0246201,-45.5558631,2495115018,2021-01-02,12:46:45
402,435,234,18.4247636,-72.7703001,5709456861,2021-01-02,14:58:49
403,397,278,17.28268,121.87153,5596865459,2021-01-02,22:59:34
404,30,129,59.4205168,17.8434702,6058956161,2021-01-02,9:15:16
405,129,443,61.030613,42.4853941,6282672877,2021-01-02,13:33:40
406,408,113,-3.8553872,103.517665,2764574647,2021-01-02,16:11:58
407,232,136,7.639571,-73.327532,4311776406,2021-01-02,13:34:04
408,840,453,-7.1546275,108.7660364,8378592297,2021-01-02,18:17:06
409,807,165,37.56702,68.44668,7098811771,2021-01-02,14:28:21
410,270,426,-7.305958,112.8135304,2913999785,2021-01-02,18:59:31
411,633,245,-6.86277,109.6222698,1019126266,2021-01-02,11:55:37
412,83,393,40.9141247,20.7427213,5539066705,2021-01-02,13:09:21
413,265,376,49.7769817,16.9194672,9781427994,2021-01-02,15:58:56
414,83,565,-23.2980974,-50.0726882,6029703492,2021-01-02,16:23:36
415,524,232,7.4445908,-5.2841177,9643571204,2021-01-02,19:59:37
416,449,155,45.091589,14.1238049,4276795901,2021-01-02,19:08:57
417,774,291,18.7853365,105.6418428,5616874802,2021-01-02,10:06:37
418,866,306,-9.5994215,119.3221307,9753958543,2021-01-02,19:57:09
419,69,394,-30.5148445,-53.4832383,5769235822,2021-01-02,9:26:06
420,340,181,-8.0770577,112.4827889,7204660524,2021-01-02,16:22:17
421,132,401,48.7997482,2.4699259,5741402735,2021-01-02,21:37:38
422,41,9,56.0660092,12.7332992,6604861583,2021-01-02,12:24:20
423,942,394,-36.9060236,174.8893277,1151240443,2021-01-02,11:41:07
424,865,362,14.5686384,-88.8694951,7205639884,2021-01-02,7:30:12
425,649,281,39.0107208,-9.285291,3081329566,2021-01-02,7:10:07
426,329,308,-8.557437,114.0369075,9319782946,2021-01-02,19:56:44
427,242,437,40.4967133,49.8797117,4222818679,2021-01-02,7:36:34
428,405,181,32.7150419,-117.1724288,6195554871,2021-01-02,11:16:44
429,385,307,46.2657181,-81.771057,2269044412,2021-01-02,19:16:52
430,333,278,47.498123,33.9169021,1067766444,2021-01-02,13:42:09
431,859,289,52.2041343,24.7853017,2754984027,2021-01-02,13:20:19
432,842,333,-15.7994139,-47.9222179,4041128867,2021-01-02,15:48:25
433,47,259,43.1508732,-79.2056361,6229950725,2021-01-02,19:40:22
434,413,199,-7.24562,177.14511,7925460627,2021-01-02,19:23:17
435,420,540,26.11,-80.3,7547867234,2021-01-02,8:21:55
436,245,552,31.2371338,121.498955,1116976470,2021-01-02,11:59:18
437,794,316,45.1150317,15.5854843,6773373413,2021-01-02,13:46:00
438,188,167,-28.4354702,-52.8312661,8755474773,2021-01-02,17:33:19
439,260,248,30.199688,110.674706,9195976261,2021-01-02,21:01:45
440,544,277,-7.5330309,-46.035885,2031456535,2021-01-02,13:20:07
441,569,1,41.9924293,21.4298411,7896581632,2021-01-02,17:18:23
442,778,524,12.3109644,123.6781612,3578809386,2021-01-02,18:41:26
443,513,254,39.5791451,47.5422138,9355282657,2021-01-02,15:30:01
444,852,251,61.549558,23.5960975,5267906219,2021-01-02,11:52:31
445,378,357,34.7345529,66.9511459,2986660335,2021-01-02,7:10:25
446,423,420,41.7654876,26.2019433,2716611127,2021-01-02,8:38:35
447,721,298,-25.0324274,25.7486438,6662310104,2021-01-02,10:30:20
448,861,350,41.5780148,19.6966667,1397664312,2021-01-02,11:40:44
449,769,280,44.7733293,19.734522,2966054374,2021-01-02,22:18:42
450,888,509,3.914099,-75.479861,2958495422,2021-01-02,8:27:58
451,604,629,49.7171317,89.1933899,4984092692,2021-01-02,21:50:49
452,586,123,59.4281489,10.65544,4355700225,2021-01-02,8:35:35
453,938,347,25.9755686,89.6367458,5404198123,2021-01-02,9:44:42
454,669,192,54.8625893,69.2398607,7667896646,2021-01-02,8:13:30
455,947,238,34.6911,106.221144,4707943622,2021-01-02,15:31:03
456,187,400,43.7367435,16.9849984,2021589546,2021-01-02,7:04:40
457,450,321,23.477539,116.013047,1658891784,2021-01-02,16:57:37
458,496,331,38.03,-87.58,8125605770,2021-01-02,7:15:14
459,417,239,6.8793892,-72.189,4872855231,2021-01-02,20:35:07
460,222,217,0.0637715,31.3541631,2369461795,2021-01-02,12:42:46
461,505,198,25.2284355,61.8951809,1746907135,2021-01-02,21:21:48
462,315,287,53.2736466,-9.0197835,7867541787,2021-01-02,9:44:51
463,177,244,3.1523104,101.7178316,3353928152,2021-01-02,22:40:27
464,253,120,7.55,3.43333,1389275049,2021-01-02,20:05:59
465,979,58,33.613239,-4.191742,7972672937,2021-01-02,12:49:47
466,179,227,52.96446,14.60461,9734078257,2021-01-02,9:40:57
467,997,450,24.326292,109.428608,6463312871,2021-01-02,7:33:26
468,20,316,38.26667,21.83333,7783581509,2021-01-02,15:01:51
469,660,225,31.540397,118.486745,5195090327,2021-01-02,16:03:07
470,438,207,50.1855816,15.0436604,2802967943,2021-01-02,22:02:19
471,125,496,16.1535575,-13.5032081,5627036350,2021-01-02,16:19:34
472,552,321,14.1950983,-89.7920356,2383504297,2021-01-02,11:12:42
473,621,479,-8.8229,121.053,4106651207,2021-01-02,11:18:38
474,323,316,18.2849318,109.5907878,1775669303,2021-01-02,8:04:53
475,820,184,20.8449115,106.6880841,2916255287,2021-01-02,20:58:32
476,582,313,-7.7016409,112.9827091,4197420664,2021-01-02,18:28:12
477,268,176,-9.7172,123.9899,3674966223,2021-01-02,9:25:15
478,735,330,41.0174461,-7.7750036,6141279401,2021-01-02,20:29:51
479,539,400,44.0461726,16.8557453,9555486396,2021-01-02,17:28:55
480,571,433,41.4592281,-8.1841929,2636511292,2021-01-02,11:02:15
481,557,297,32.7674911,22.2324406,4759263883,2021-01-02,16:50:40
482,922,157,45.536587,19.150386,6813768739,2021-01-02,12:59:38
483,967,456,10.3291793,123.8864493,8864640039,2021-01-02,13:34:08
484,301,402,15.04538,120.671684,5684084462,2021-01-02,20:43:30
485,316,498,13.0504833,3.2080991,8075373489,2021-01-02,14:03:32
486,237,253,-14.33056,-170.75278,7458541694,2021-01-02,14:20:10
487,386,236,-27.5918875,-48.4939886,9852282162,2021-01-02,12:27:14
488,275,645,59.2695504,18.0574637,7759527430,2021-01-02,14:28:05
489,924,442,22.8159074,-82.7589859,8243400715,2021-01-02,13:15:23
490,76,237,15.5885562,103.98402,4913983157,2021-01-02,10:20:10
491,92,215,27.1840722,114.9749001,5852073028,2021-01-02,19:41:41
492,178,388,18.1224925,-94.4632404,8543732198,2021-01-02,22:35:31
493,279,320,48.8825673,17.5206059,2958081276,2021-01-02,14:29:56
494,323,311,24.646975,116.951541,1702915887,2021-01-02,9:33:00
495,489,491,-23.3711864,-46.7575221,6867042376,2021-01-02,14:52:07
496,287,198,25.423994,119.038321,6286426306,2021-01-02,19:39:45
497,353,297,38.2342865,140.3509794,3469410589,2021-01-02,22:50:34
498,592,298,16.9846184,122.0047563,5227518425,2021-01-02,14:12:40
499,590,220,51.1909883,-114.4678603,4141961161,2021-01-02,11:55:28
500,157,231,34.8702789,138.2530386,3029427448,2021-01-02,8:34:04
501,864,334,30.3619359,51.1611537,4452817444,2021-01-02,20:45:26
502,824,451,50.8234101,31.5054276,3473265252,2021-01-02,17:34:32
503,496,353,-7.5874497,110.7420464,2432065966,2021-01-02,10:37:23
504,537,251,36.702014,117.646567,9121839158,2021-01-02,9:10:33
505,306,659,47.0914911,40.7454595,6314854562,2021-01-02,21:43:53
506,988,273,49.9800949,19.234704,3138320298,2021-01-02,12:21:01
507,413,448,-24.8009137,-65.426487,9672217658,2021-01-02,8:33:57
508,145,379,-19.0764128,-42.5478901,4206958688,2021-01-02,9:35:30
509,695,212,33.9205932,134.4266559,5001861849,2021-01-02,18:27:51
510,842,319,46.8442339,16.847761,5794942174,2021-01-02,22:18:45
511,383,219,34.0136456,69.4307821,8282943067,2021-01-02,17:25:18
512,7,316,33.258244,115.374821,5015333092,2021-01-02,18:33:36
513,103,438,23.15998,113.327132,7975250191,2021-01-02,22:31:27
514,261,419,43.6227518,1.5256514,7653136342,2021-01-02,18:26:36
515,241,212,-27.574998,-50.1626664,4775154828,2021-01-02,9:32:47
516,112,144,4.9428987,-76.0285737,7674369428,2021-01-02,14:36:52
517,353,302,26.733954,107.943601,1517310684,2021-01-02,15:42:32
518,817,513,46.2686934,95.2732977,8575355630,2021-01-02,8:41:29
519,443,365,33.6977944,-117.7765895,2083163091,2021-01-02,9:45:28
520,587,443,31.5825784,48.8875486,7125692185,2021-01-02,22:26:39
521,204,433,20.8965838,-105.4093552,8179785781,2021-01-02,8:55:44
522,257,202,12.610537,-70.0533844,1484158741,2021-01-02,17:57:52
523,528,237,-33.8117747,25.3844968,3098917192,2021-01-02,19:34:15
524,925,330,19.4392516,-99.1636051,8535269148,2021-01-02,17:54:06
525,156,364,28.0955558,112.9937015,9888120139,2021-01-02,18:22:05
526,779,411,22.3577742,103.2493721,2037452974,2021-01-02,13:10:36
527,816,298,28.430921,115.969683,4762217265,2021-01-02,9:03:48
528,131,391,11.0991113,5.2527741,6844508066,2021-01-02,11:30:57
529,469,215,1.0784436,34.1810057,8033165231,2021-01-02,17:08:20
530,172,151,14.5374461,121.022248,7994828244,2021-01-02,18:20:39
531,775,357,31.267107,120.863056,2017738653,2021-01-02,10:57:40
532,664,248,8.7130746,-71.4432943,4804498247,2021-01-02,10:13:45
533,55,302,14.6333181,-90.6703399,4279605014,2021-01-02,16:27:46
534,92,270,53.36117,14.8784944,3896511193,2021-01-02,15:16:02
535,689,143,-8.3627277,-36.7388486,2511220812,2021-01-02,7:52:20
536,130,167,45.4885295,41.1600688,8818319708,2021-01-02,8:30:53
537,17,230,30.548268,112.279606,3199046110,2021-01-02,12:01:17
538,109,283,-8.2205756,123.8271725,7802582470,2021-01-02,17:57:01
539,876,360,-26.1026584,27.6952713,5745117307,2021-01-02,13:31:34
540,575,93,-9.68,124.7403,6243047125,2021-01-02,18:02:32
541,833,237,-6.8174513,106.3683065,7169005720,2021-01-02,19:54:04
542,910,154,48.6841029,24.4272889,8872067592,2021-01-02,22:33:20
543,375,429,-18.3591857,-44.6254642,5634983503,2021-01-02,12:33:57
544,139,146,59.4369608,24.7535747,8576922594,2021-01-02,15:24:59
545,188,101,34.5465928,134.3028193,1009955413,2021-01-02,18:55:29
546,275,194,46.62222,29.91333,9643251897,2021-01-02,22:45:48
547,21,254,31.88344,107.426375,6033877449,2021-01-02,19:03:32
548,310,433,40.01833,127.45472,4838395491,2021-01-02,17:31:04
549,577,423,47.211019,89.803615,1953239612,2021-01-02,18:12:18
550,361,350,-6.6242048,107.775465,4427808509,2021-01-02,12:31:51
551,971,337,-27.3607338,-53.3963199,3759896242,2021-01-02,17:22:32
552,473,497,8.287423,100.1927389,4891648948,2021-01-02,9:06:45
553,250,82,53.2954476,18.6875465,1276470239,2021-01-02,17:57:48
554,710,299,12.6392316,-8.0028892,1509765082,2021-01-02,11:53:28
555,50,192,20.6523028,-87.0696273,9953548426,2021-01-02,12:33:56
556,282,203,40.6690083,43.9553461,1187507379,2021-01-02,8:35:06
557,66,430,-14.25575,-74.8591919,1088765507,2021-01-02,14:30:23
558,638,314,52.6738562,41.7631303,5464165136,2021-01-02,19:15:24
559,311,210,-7.6633857,112.2771485,7559599243,2021-01-02,13:06:46
560,460,229,22.948016,113.366904,4063069491,2021-01-02,8:38:26
561,988,193,25.648962,111.675265,2526769585,2021-01-02,11:27:41
562,963,315,43.2370452,23.1251092,5165906749,2021-01-02,15:15:41
563,784,489,22.454651,109.682148,4803673804,2021-01-02,12:48:35
564,609,338,55.5077325,41.3218512,7073843892,2021-01-02,18:43:56
565,437,82,-21.7567077,-48.8323618,4871390294,2021-01-02,8:51:08
566,847,393,34.5414989,133.5894821,3765626327,2021-01-02,7:41:34
567,381,29,15.82496,44.06204,8752064712,2021-01-02,10:00:17
568,586,364,30.7998721,103.8280655,8786162518,2021-01-02,10:20:22
569,899,421,39.3458414,-9.1695689,9288440037,2021-01-02,12:58:05
570,919,268,43.0756739,25.6171514,8073421069,2021-01-02,12:08:53
571,509,573,53.126506,92.94376,6441046821,2021-01-02,16:53:24
572,915,227,3.5833333,39.4166667,1159276226,2021-01-02,8:49:40
573,715,1,18.9670072,-96.7313362,5496617051,2021-01-02,20:44:37
574,936,79,33.4596808,132.7393724,2273726407,2021-01-02,10:17:38
575,441,462,-22.7645391,-43.3996264,2317320367,2021-01-02,16:03:40
576,716,258,30.3321838,-81.655651,9041131877,2021-01-02,18:25:35
577,189,359,51.5742615,5.0840393,2827383079,2021-01-02,17:39:45
578,459,269,40.1198606,-7.5443513,8328034748,2021-01-02,13:56:44
579,863,273,9.834832,-75.120521,8138394304,2021-01-02,12:21:05
580,684,136,-6.8639965,107.6067354,4125647677,2021-01-02,22:25:47
581,527,460,49.9727767,21.5148018,8126646569,2021-01-02,17:32:03
582,255,400,59.834171,30.5188521,5226411398,2021-01-02,19:59:00
583,55,60,49.8545281,18.6057328,3046972813,2021-01-02,8:00:24
584,886,325,49.2744124,25.1313297,7684900013,2021-01-02,18:45:09
585,833,389,28.650072,121.261886,7809315566,2021-01-02,21:22:22
586,326,393,47.7489727,7.3507066,4689472945,2021-01-02,9:33:17
587,128,298,54.8593462,24.4549495,2661029613,2021-01-02,19:24:32
588,860,456,37.9253691,23.7006539,9469083266,2021-01-02,13:01:47
589,296,367,49.69427,22.0193601,5518603091,2021-01-02,8:26:31
590,391,255,10.3080476,124.8136246,9894836060,2021-01-02,20:38:04
591,71,380,47.7008606,106.9577199,3535833939,2021-01-02,9:39:00
592,789,551,31.220367,121.424624,8102035395,2021-01-02,13:46:55
593,679,298,39.982718,117.078294,3907893427,2021-01-02,22:09:05
594,559,519,32.223502,118.905952,8671100294,2021-01-02,11:31:14
595,278,302,22.845641,89.5403279,9256650774,2021-01-02,19:22:04
596,959,238,12.6643,125.0456,1949251933,2021-01-02,15:50:05
597,588,247,57.759167,16.6236443,1667995370,2021-01-02,19:30:41
598,568,412,-7.6695988,109.9526633,9272008326,2021-01-02,17:51:37
599,150,340,45.9120061,6.1549499,6967907043,2021-01-02,12:20:15
600,35,181,-14.8358687,-74.9327583,6059622776,2021-01-02,13:33:39
601,991,313,50.8304668,15.4781267,7445234690,2021-01-02,17:30:26
602,770,400,48.9420658,25.7464148,5696252914,2021-01-02,13:06:43
603,410,379,52.0546671,27.2119237,9908384800,2021-01-02,16:29:48
604,307,427,47.9318074,5.2893597,6465714886,2021-01-02,21:44:34
605,958,152,41.2257829,-8.4489073,6144117355,2021-01-02,21:33:46
606,353,129,14.5024732,120.9921722,8957565722,2021-01-02,9:53:04
607,887,351,25.8626983,69.1193694,7657058355,2021-01-02,11:13:41
608,880,265,8.8732234,104.8162784,7861791893,2021-01-02,12:38:17
609,683,330,26.082105,119.328515,8003644927,2021-01-02,14:48:17
610,840,342,48.382005,-123.53785,4784634602,2021-01-02,8:58:57
611,439,307,25.8007724,-100.4277766,8363221151,2021-01-02,16:37:19
612,19,297,-7.1916713,-79.5139718,4384228601,2021-01-02,10:31:24
613,103,290,-8.4480167,114.3103718,4902722411,2021-01-02,21:46:43
614,976,136,45.4852437,64.0818612,1087769761,2021-01-02,7:50:43
615,328,430,23.0664459,113.1964636,4922850057,2021-01-02,13:55:22
616,163,397,55.6700613,12.5468826,6669385350,2021-01-02,21:35:07
617,774,201,31.648038,113.229941,2214703940,2021-01-02,10:44:55
618,913,179,44.3914666,2.4935416,6307948103,2021-01-02,14:57:56
619,160,112,-6.9100633,107.7147697,7258107778,2021-01-02,20:58:52
620,792,4,-6.4342997,105.896559,2365925417,2021-01-02,10:58:21
621,964,344,-16.361238,-46.900245,6442962012,2021-01-02,10:33:24
622,846,409,-5.7852461,-35.3288131,9943762640,2021-01-02,8:50:22
623,584,522,26.2413688,105.9386306,3195968009,2021-01-02,21:36:36
624,629,258,28.144185,103.972601,5563825188,2021-01-02,14:40:55
625,345,337,-14.226324,-46.4393054,8361694679,2021-01-02,17:49:47
626,700,328,16.158922,100.603798,8149736840,2021-01-02,16:03:47
627,71,346,44.5209494,19.7483781,4933114122,2021-01-02,10:47:33
628,811,157,-36.9072882,-60.3090948,3466625086,2021-01-02,10:26:58
629,48,307,-13.1638737,-74.2235641,3778706286,2021-01-02,11:41:51
630,867,231,-6.7332152,111.1950767,3008607823,2021-01-02,7:26:42
631,569,453,39.8007621,116.504048,9003561164,2021-01-02,20:01:51
632,7,435,-34.7796334,-58.6040349,8721102364,2021-01-02,14:12:42
633,629,393,40.142128,94.661966,2056373784,2021-01-02,7:45:52
634,892,284,51.0377167,16.450466,9869081602,2021-01-02,21:03:18
635,216,398,-7.9865988,112.4589481,3132041096,2021-01-02,18:03:18
636,881,349,31.255103,111.588486,1794738727,2021-01-02,10:25:07
637,967,401,12.3434106,-86.6762176,3858333507,2021-01-02,12:32:10
638,665,174,34.7390267,118.4065758,3158103845,2021-01-02,15:57:49
639,902,608,44.1640152,3.8481099,8853225797,2021-01-02,10:49:35
640,273,263,54.4,23.65,1846073298,2021-01-02,11:33:26
641,310,262,63.3030414,30.9967709,5568130731,2021-01-02,21:36:12
642,312,226,17.292049,96.5756695,4281581011,2021-01-02,8:15:39
643,913,401,45.5599168,-73.2004857,3634071810,2021-01-02,7:26:09
644,758,109,-7.4585953,107.6008169,5619536063,2021-01-02,14:46:33
645,25,235,26.7957017,86.2970998,5874200788,2021-01-02,13:59:03
646,423,494,-15.133391,23.1530897,2435373272,2021-01-02,14:25:58
647,173,319,26.433417,110.856622,6131888653,2021-01-02,22:27:21
648,239,201,22.529403,103.93935,9211147020,2021-01-02,9:43:23
649,836,110,13.7122103,9.1594532,8852388196,2021-01-02,9:22:45
650,705,92,-8.5583,116.5378,4448544149,2021-01-02,15:35:10
651,189,403,6.8217061,79.9984162,8065091163,2021-01-02,17:08:33
652,459,222,42.6,25.55,2693539776,2021-01-02,15:17:37
653,740,303,-7.9794517,112.0416754,8716437693,2021-01-02,21:10:46
654,50,318,7.7701761,7.0498442,4147461333,2021-01-02,18:20:43
655,513,469,35.6619592,140.3178323,1439704098,2021-01-02,14:49:18
656,934,143,59.362551,18.0343914,1441329785,2021-01-02,19:13:47
657,68,291,35.4885986,10.9882593,1722843661,2021-01-02,9:37:59
658,340,369,35.61739,10.99466,2574428207,2021-01-02,8:29:01
659,975,178,43.193399,128.7887591,1418310943,2021-01-02,15:17:34
660,22,399,36.728017,10.8536132,8898822769,2021-01-02,7:01:43
661,126,350,-6.7273278,111.2695981,4117982516,2021-01-02,13:30:46
662,461,227,24.094765,116.00509,1578275488,2021-01-02,11:19:24
663,505,274,32.8335722,35.9642215,9496181921,2021-01-02,10:24:43
664,127,401,31.270415,92.290535,2132489262,2021-01-02,18:28:36
665,338,286,46.2107921,15.0174249,7265583811,2021-01-02,14:19:28
666,980,401,16.2639807,-0.0279867,3268429274,2021-01-02,20:43:39
667,243,351,10.31128,123.951757,1007850581,2021-01-02,21:45:45
668,178,293,31.237906,121.41794,1851391110,2021-01-02,20:06:01
669,25,523,-6.944465,111.4782661,8495107838,2021-01-02,9:17:00
670,549,161,-8.2637032,113.5371368,5306334843,2021-01-02,17:06:49
671,792,178,40.882377,122.685217,3479459110,2021-01-02,10:38:24
672,541,139,24.1477358,120.6736482,8287615654,2021-01-02,19:45:08
673,20,270,29.046809,110.482084,8472409999,2021-01-02,16:19:49
674,397,373,10.4320215,-61.4493842,4393526006,2021-01-02,12:24:29
675,599,117,33.0659847,131.9105028,7871757513,2021-01-02,7:48:41
676,333,175,47.9962116,-4.1020654,3737849770,2021-01-02,18:16:29
677,978,195,56.4273888,12.8477217,5197319168,2021-01-02,19:33:39
678,363,508,51.2757594,17.8095674,4637546148,2021-01-02,18:26:40
679,31,645,67.3744013,32.4889456,4017472037,2021-01-02,20:20:09
680,628,552,5.329576,103.1369108,2516098879,2021-01-02,20:19:04
681,899,484,10.1206819,122.9809409,8478477806,2021-01-02,13:54:24
682,715,360,-0.8667864,-54.9611836,7436905426,2021-01-02,9:26:53
683,923,391,48.9467896,2.257134,3386149673,2021-01-02,21:58:29
684,632,390,15.9042688,119.8863306,5999315844,2021-01-02,10:00:36
685,288,318,7.755354,-76.6554309,3525729750,2021-01-02,13:42:04
686,788,162,23.5711899,119.5793157,2889198118,2021-01-02,16:16:57
687,58,389,59.2524333,18.0761199,2648396912,2021-01-02,21:56:26
688,899,258,10.5955,124.7663,7313602583,2021-01-02,12:02:03
689,894,468,-5.0077012,122.5019655,8067832140,2021-01-02,16:07:45
690,295,523,56.2862076,43.0264348,4008746146,2021-01-02,20:34:30
691,45,401,46.814102,130.375062,8011945175,2021-01-02,11:14:52
692,281,457,45.0317123,15.9142627,1361818408,2021-01-02,19:56:47
693,569,492,48.7997482,2.4699259,8525240569,2021-01-02,11:06:22
694,153,152,-37.9861381,-57.6000001,5777264790,2021-01-02,20:04:34
695,168,330,14.7902447,-90.9740093,6917994772,2021-01-02,7:30:56
696,454,351,7.4445908,-5.2841177,8523321973,2021-01-02,15:20:57
697,819,398,14.6060279,-87.940833,8191847546,2021-01-02,21:04:56
698,864,316,59.954927,40.2195978,7313911819,2021-01-02,13:33:38
699,58,258,41.9310884,19.2147632,2136540604,2021-01-02,13:34:03
700,928,345,48.6197483,-123.4169098,6678767871,2021-01-02,8:56:13
701,741,244,32.8172446,-96.7712123,2149885464,2021-01-02,8:05:29
702,206,207,-15.24014,-69.527634,4654242451,2021-01-02,7:49:42
703,844,339,46.366234,127.010966,6577461367,2021-01-02,7:56:27
704,167,171,49.7743548,13.8407248,3096597644,2021-01-02,8:16:41
705,615,370,15.1422858,120.6541966,6522971696,2021-01-02,11:09:28
706,253,202,53.6115,22.06311,1909961609,2021-01-02,19:43:14
707,428,373,28.228209,112.938814,2012440213,2021-01-02,12:34:23
708,900,462,22.935289,113.670324,1713416887,2021-01-02,11:32:20
709,568,393,33.3487793,130.8188513,7305281090,2021-01-02,19:40:29
710,286,583,57.6624125,14.7061761,8504020192,2021-01-02,7:07:45
711,111,364,8.972681,125.408732,8339239972,2021-01-02,21:32:59
712,205,36,33.8942048,70.1081888,4356835025,2021-01-02,17:58:44
713,690,168,26.3418755,31.8875679,1475058488,2021-01-02,20:48:28
714,445,388,12.5322527,-13.1221388,1476380049,2021-01-02,19:30:03
715,34,313,-19.9125279,-41.4812771,2508092286,2021-01-02,12:48:24
716,611,486,22.9353419,113.6587617,7369816896,2021-01-02,20:37:52
717,280,380,19.3387759,-99.1497466,6518179752,2021-01-02,13:24:24
718,240,108,-6.2434343,106.5618306,2426832631,2021-01-02,17:13:18
719,694,349,-8.7688975,116.3957965,2575609832,2021-01-02,16:40:11
720,273,199,49.6321378,18.2218546,2717657269,2021-01-02,22:33:09
721,957,471,7.7553228,124.2474479,7179266403,2021-01-02,21:37:57
722,139,168,33.2704888,35.2037641,5621870213,2021-01-02,13:10:57
723,393,510,-25.3023088,-57.411826,3106681117,2021-01-02,7:41:04
724,191,348,52.2445931,104.2483085,8692853127,2021-01-02,15:33:11
725,141,365,21.857958,111.982232,1312019674,2021-01-02,14:38:07
726,762,80,18.1712764,-76.4476321,8812597676,2021-01-02,15:19:13
727,564,295,34.199479,119.578364,5854704613,2021-01-02,7:38:26
728,468,280,59.3319489,18.0221451,6992033369,2021-01-02,17:27:51
729,402,365,48.9339587,23.1684533,2973638057,2021-01-02,10:52:35
730,996,429,41.468342,115.437602,3432834679,2021-01-02,17:37:49
731,254,231,6.2245859,101.8109253,5144226419,2021-01-02,17:32:07
732,733,305,31.7304839,117.3437409,3879033545,2021-01-02,22:06:46
733,988,345,-7.2541395,112.7703313,4068502078,2021-01-02,22:17:06
734,212,619,15.0541658,-91.229784,2018230644,2021-01-02,13:33:45
735,996,435,43.931497,127.458599,8002063497,2021-01-02,18:41:26
736,378,432,49.1313221,16.8056804,8511042221,2021-01-02,11:02:14
737,406,307,27.5409825,109.9643521,8554469328,2021-01-02,15:06:22
738,707,457,51.2906483,25.5612826,8736746635,2021-01-02,7:02:17
739,590,264,33.2680092,134.1641616,4216813118,2021-01-02,14:11:05
740,820,384,44.9878037,20.2567012,4032802926,2021-01-02,10:02:34
741,639,278,14.8700544,120.7622529,4614625592,2021-01-02,13:33:19
742,205,243,50.9213963,15.0797515,9906372546,2021-01-02,15:19:24
743,220,224,21.951497,111.809478,6688817006,2021-01-02,22:24:35
744,1000,386,-23.5257248,-47.1322342,6917379847,2021-01-02,18:23:06
745,620,332,-6.8666512,-78.1421905,3638659900,2021-01-02,19:29:04
746,328,104,37.78,-122.42,4152567931,2021-01-02,20:59:05
747,575,374,29.549889,114.833005,2509984615,2021-01-02,21:55:50
748,663,51,19.4146406,-99.1395519,3241482674,2021-01-02,12:19:58
749,877,354,-18.9745738,-49.4600885,2538323123,2021-01-02,10:26:22
750,194,403,58.0618351,7.584995,6911026902,2021-01-02,10:02:48
751,948,204,58.4194701,15.1532963,9226828355,2021-01-02,14:26:33
752,659,268,62.8511538,21.7352793,1023867315,2021-01-02,15:22:37
753,682,267,-11.7602273,27.2499749,5367752685,2021-01-02,20:01:42
754,281,307,43.7755615,23.7246154,6041460891,2021-01-02,8:48:00
755,944,362,13.2838698,5.4201377,8987837649,2021-01-02,22:57:10
756,422,375,59.4430147,29.4885599,5612858448,2021-01-02,10:21:09
757,829,215,10.3187555,123.906446,7483875629,2021-01-02,17:27:19
758,369,165,47.0171563,-68.1430273,9765419596,2021-01-02,12:21:47
759,155,270,18.578496,108.736289,3687099555,2021-01-02,9:17:28
760,127,145,-32.4084888,-63.2596263,2798067585,2021-01-02,14:11:10
761,963,338,46.9554271,79.6785264,2441391602,2021-01-02,13:07:34
762,956,259,-22.1859595,-46.7655989,6347911869,2021-01-02,15:12:59
763,233,291,18.9201578,-99.1802147,5731325041,2021-01-02,13:13:48
764,307,400,44.8119628,15.8685645,2045147002,2021-01-02,20:30:15
765,535,121,-6.1492453,106.8906727,8926245777,2021-01-02,8:33:38
766,521,238,-14.5154982,-39.299866,3776288136,2021-01-02,10:55:31
767,692,276,-20.94333,55.327338,2566912253,2021-01-02,19:26:56
768,391,375,51.6818091,14.874997,7837328507,2021-01-02,17:36:13
769,286,295,29.086221,119.571633,6798359082,2021-01-02,20:19:10
770,180,380,-31.413822,-64.485902,5904865920,2021-01-02,7:52:49
771,439,154,35.878762,14.439284,7494038928,2021-01-02,21:07:45
772,903,227,18.9753413,-97.9041394,5724991503,2021-01-02,14:07:43
773,120,274,-8.4966825,118.7518671,5472740648,2021-01-02,17:38:57
774,329,232,40.6,-75.47,6102134161,2021-01-02,9:08:07
775,292,391,-15.0144051,-39.299866,8643303983,2021-01-02,9:16:18
776,184,344,65.4211124,26.7641561,2042769341,2021-01-02,12:46:33
777,558,648,-9.0709033,124.7188222,4184557149,2021-01-02,17:34:43
778,312,367,39.5001721,22.8859196,6581291339,2021-01-02,21:45:27
779,702,312,38.645085,106.614063,2901264165,2021-01-02,15:57:19
